10.6.65.131;prj1ru.s19x09x95x315
10.6.65.115;prj1ru.s19x09x95x678
10.6.65.118;prj1ru.s19x09x95x639
10.6.65.121;prj1ru.s19x8ax95x011
10.6.65.126;prj1ru.s19x9dx95x734
10.6.71.122;denizerik.L3x8ax017
10.6.67.161;Prj1ru.s19x8ax95x198
10.6.67.28;hoh996.S19x8ax90x009
10.6.66.42;newminingco.s17plusx8ax70x038
10.6.66.43;newminingco.s17plusx8ax70x039
10.6.66.46;newminingco.s17plusx8ax70x051
10.6.66.44;newminingco.s17plusx8ax70x054
10.6.66.45;newminingco.s17plusx8ax70x047
10.6.69.88;newminingco.s17plusx8ax70x084
10.6.69.89;newminingco.s17plusx8ax70x066
10.6.69.90;newminingco.s17plusx8ax70x057
10.6.69.97;newminingco.s17plusx8ax70x056
10.6.69.99;newminingco.s17plusx8ax70x017
10.6.69.103;newminingco.s17plusx8ax70x104
10.6.69.106;newminingco.s17plusx8ax70x091
10.6.69.107;newminingco.s17plusx8ax70x093
10.6.69.110;newminingco.s17plusx8ax70x079
10.6.69.111;newminingco.s17plusx8ax70x080
10.6.69.112;newminingco.s17plusx8ax70x083
10.6.69.114;newminingco.s17plusx8ax70x086
10.6.69.115;newmininqco.s17plusx8ax70x131
10.6.69.116;newminingco.s17plusx8ax70x087
10.6.69.118;newminingco.s17plusx8ax70x081
10.6.69.124;newminingco.s17plusx8ax70x011
10.6.69.125;newminingco.s17plusx8ax70x001
10.6.69.126;newminingco.s17plusx8ax70x014
10.6.69.113;newminingco.s17plusx8ax70x092
10.6.69.127;newminingco.s17plusx8ax70x012
10.6.69.128;newminingco.s17plusx8ax70x007
10.6.69.129;newminingco.s17plusx8ax70x003
10.6.69.133;newminingco.s17plusx8ax70x016
10.6.69.132;newminingco.s17plusx8ax70x009
10.6.69.134;newmininqco.s17plusx8ax70x130
10.6.69.136;newminingco.s17plusx8ax70x036
10.6.69.139;newminingco.s17plusx8ax70x065
10.6.69.142;newminingco.s17plusx8ax70x015
10.6.69.143;newminingco.s17plusx8ax70x053
10.6.69.145;newminingco.s17plusx8ax70x013
10.6.69.146;newminingco.s17plusx8ax70x052
10.6.69.147;newminingco.s17plusx8ax70x008
10.6.69.149;newminingco.s17plusx8ax70x068
10.6.69.154;newminingco.s17plusx8ax70x070
10.6.69.156;newminingco.s17plusx8ax70x058
10.6.69.155;newminingco.s17plusx8ax70x063
10.6.69.157;newminingco.s17plusx8ax70x051
10.6.69.158;newminingco.s17plusx8ax70x045
10.6.69.159;newmininqco.s17plusx8ax70x129
10.6.69.160;newminingco.s17plusx8ax70x073
10.6.69.161;newminingco.s17plusx8ax70x019
10.6.69.166;newminingco.s17plusx8ax70x041
10.6.69.164;newminingco.s17plusx8ax70x061
10.6.69.168;newminingco.s17plusx8ax70x018
10.6.69.173;newminingco.s17plusx8ax70x002
10.6.69.175;newminingco.s17plusx8ax70x042
10.6.69.172;newminingco.s17plusx8ax70x071
10.6.69.170;newminingco.s17plusx8ax70x032
10.6.69.180;newminingco.s17plusx8ax70x021
10.6.69.181;newminingco.s17plusx8ax70x077
10.6.69.178;newminingco.s17plusx8ax70x031
10.6.69.185;newminingco.s17plusx8ax70x028
10.6.69.184;newminingco.s17plusx8ax70x060
10.6.69.186;newminingco.s17plusx8ax70x059
10.6.69.187;newminingco.s17plusx8ax70x037
10.6.69.188;newminingco.s17plusx8ax70x034
10.6.69.190;newminingco.s17plusx8ax70x062
10.6.69.191;newminingco.s17plusx8ax70x029
10.6.69.193;newminingco.s17plusx8ax70x064
10.6.69.194;newminingco.s17plusx8ax70x030
10.6.69.196;newminingco.s17plusx8ax70x048
10.6.69.195;newminingco.s17plusx8ax70x055
10.6.69.197;newminingco.s17plusx8ax70x033
10.6.69.198;newminingco.s17plusx8ax70x046
10.6.69.199;newminingco.s17plusx8ax70x026
10.6.69.200;newminingco.s17plusx8ax70x025
10.6.69.151;newminingco.s17plusx8ax70x050
10.6.64.67;maxim-kiz.m50x8ax114x002
10.6.69.162;newminingco.s17plusx8ax70x049
10.6.75.87;streleramonis.D9x8ax1770x003
10.6.75.88;streleramonis.D9x8ax1770x001
10.6.75.89;streleramonis.D9x8ax1770x002
10.6.75.90;streleramonis.D9x8ax1770x004
10.6.75.91;streleramonis.D9x8ax1770x005
10.6.75.92;streleramonis.D9x8ax1770x006
10.6.75.93;streleramonis.D9x8ax1770x007
10.6.75.94;streleramonis.D9x8ax1770x009
10.6.75.95;streleramonis.D9x8ax1770x008
10.6.75.98;streleramonis.D9x8ax1770x011
10.6.75.99;streleramonis.D9x8ax1770x010
10.6.75.100;streleramonis.D9x8ax1770x012
10.6.75.102;Marco194702.D9x8ax1770x006
10.6.75.101;streleramonis.D9x8ax1770x013
10.6.75.103;Marco194702.D9x8ax1770x005
10.6.75.105;Marco194702.D9x8ax1770x004
10.6.75.106;Marco194702.D9x8ax1770x003
10.6.75.108;Marco194702.D9x8ax1770x002
10.6.75.107;Marco194702.D9x8ax1770x001
10.6.75.104;Marco194702.D9x8ax1770x007
10.6.69.95;newminingco.s17plusx8ax70x035
10.6.69.135;newminingco.s17plusx8ax70x039
0.0.0.0;
10.6.65.3;prj1ru.s19x8ax95x051
10.6.67.15;Prj1ru.s19x09x95x477
10.6.67.16;Prj1ru.s19x9dx95x535
10.6.67.29;feelrus.s19x14x86x154
10.6.75.85;Grigorio.m50xGrigorio.M50x8ax112x003
10.6.75.86;Grigorio.m50xGrigorio.M50x8ax112x004
10.6.75.84;RepairNMC.feelrus.s19x8ax86x149
10.6.75.83;RepairNMC.feelrus.s19x14x82x026
